200 
 45 41 61 9 74 73 
 56 13 12 51 44 20 
 20 38 21 6 68 25 
 38 59 25 31 71 30 
 39 60 45 82 86 97 
 68 99 86 61 32 43 
 42 89 33 100 27 70 
 96 34 59 100 24 69 
 90 88 69 14 54 72 
 57 70 2 79 49 22 
 55 94 68 52 22 61 
 10 98 38 63 63 13 
 0 86 83 100 92 1 
 93 7 93 86 94 71 
 3 46 35 13 37 69 
 5 67 35 6 8 43 
 16 56 83 17 19 6 
 36 20 58 93 65 26 
 47 36 36 8 30 16 
 98 60 91 36 97 62 
 48 53 67 71 21 12 
 60 27 90 63 10 56 
 5 100 68 59 89 9 
 20 56 90 52 19 97 
 9 75 38 91 81 77 
 95 67 19 17 28 33 
 4 5 90 23 43 49 
 43 17 54 99 10 22 
 12 72 76 88 30 94 
 79 51 83 36 5 88 
 63 87 16 70 70 42 
 16 80 28 49 8 12 
 38 80 21 3 41 89 
 73 8 8 7 58 77 
 47 44 1 54 26 56 
 85 36 98 17 91 20 
 42 94 54 97 8 41 
 73 85 60 6 79 78 
 12 88 13 19 80 20 
 88 40 94 18 15 3 
 34 76 62 76 17 55 
 3 78 1 23 63 30 
 34 14 88 40 14 59 
 51 65 88 51 34 71 
 52 5 78 92 68 21 
 75 35 86 0 86 51 
 95 63 100 99 23 23 
 16 10 27 21 77 11 
 30 64 59 84 66 34 
 5 88 29 57 64 44 
 57 64 86 87 71 37 
 66 44 46 66 80 58 
 33 6 26 2 3 70 
 88 99 38 35 58 21 
 35 4 22 46 56 4 
 45 58 83 52 68 100 
 6 79 42 14 15 43 
 28 3 27 20 65 70 
 95 91 57 30 53 39 
 69 67 45 59 85 41 
 68 86 16 8 1 70 
 22 54 46 74 23 12 
 42 49 60 65 86 44 
 5 97 21 9 51 100 
 27 65 3 2 72 69 
 85 11 57 74 98 52 
 15 9 41 99 3 54 
 15 51 38 70 43 86 
 16 41 14 20 75 82 
 86 17 33 83 62 70 
 65 37 61 2 40 24 
 6 12 5 95 63 97 
 13 32 23 4 87 27 
 90 17 43 60 56 41 
 20 2 22 95 66 51 
 49 72 41 4 99 70 
 56 76 55 64 21 87 
 72 18 29 6 59 74 
 29 25 37 58 83 86 
 0 46 1 45 77 58 
 19 18 31 95 16 92 
 97 69 60 42 9 62 
 68 93 41 31 80 63 
 53 55 48 83 81 1 
 43 31 60 80 33 39 
 10 56 61 9 73 88 
 65 99 28 80 48 100 
 82 98 79 84 57 37 
 6 44 65 12 61 87 
 4 27 60 17 61 21 
 49 67 51 34 23 11 
 85 92 63 22 90 59 
 1 1 80 48 84 49 
 94 44 32 1 5 31 
 61 97 20 77 69 9 
 60 58 59 1 58 93 
 94 37 53 58 48 10 
 14 54 74 27 96 1 
 22 95 27 23 52 61 
 49 13 62 51 25 23 
 77 51 94 80 32 85 
 26 80 70 23 46 37 
 16 88 65 62 28 82 
 8 44 92 1 67 97 
 68 70 61 56 41 58 
 52 84 2 8 82 71 
 95 32 81 88 60 28 
 18 74 22 52 41 24 
 37 93 80 60 52 17 
 59 31 92 97 85 54 
 34 100 66 27 71 66 
 78 6 46 16 99 40 
 100 51 46 0 30 13 
 36 30 87 57 80 32 
 8 12 81 67 75 31 
 82 7 58 28 17 67 
 83 39 45 34 53 99 
 33 30 68 64 20 35 
 27 83 2 37 39 76 
 56 37 39 92 66 74 
 36 20 53 95 74 25 
 66 45 52 83 59 94 
 79 80 94 73 94 55 
 95 45 46 57 98 83 
 69 77 23 66 17 51 
 12 82 24 72 51 47 
 42 25 33 17 15 69 
 73 10 64 81 30 24 
 11 8 50 50 45 7 
 91 71 41 43 27 66 
 35 22 11 76 78 20 
 85 79 64 99 14 21 
 54 52 37 41 89 85 
 12 55 24 76 50 24 
 67 2 5 76 57 100 
 22 3 67 35 15 9 
 66 39 76 25 23 13 
 63 68 86 34 9 64 
 24 72 73 4 71 59 
 69 63 38 8 24 42 
 48 25 70 67 74 19 
 37 8 95 55 50 43 
 89 32 94 39 61 62 
 58 79 21 16 3 84 
 24 5 29 81 58 12 
 80 12 92 95 1 30 
 0 89 85 68 87 92 
 88 85 37 46 70 1 
 98 46 72 5 37 45 
 11 15 17 82 89 66 
 32 62 9 17 91 55 
 80 89 9 3 31 54 
 99 12 4 70 7 30 
 45 77 93 74 70 68 
 3 10 32 37 26 57 
 44 21 86 7 98 32 
 66 37 48 9 11 14 
 64 75 100 47 52 40 
 48 16 46 14 22 9 
 46 93 19 100 28 79 
 14 13 100 81 13 90 
 12 73 9 20 16 57 
 99 31 66 96 44 18 
 65 67 25 4 51 12 
 100 2 12 24 95 81 
 44 47 33 100 27 32 
 47 17 39 29 82 31 
 83 45 9 76 44 64 
 80 6 49 56 45 5 
 59 51 40 61 56 36 
 90 29 47 31 30 30 
 67 100 73 2 89 75 
 46 60 23 16 22 79 
 25 14 57 52 80 48 
 65 37 90 99 49 52 
 34 42 10 28 26 6 
 53 73 33 41 19 70 
 93 69 58 53 24 26 
 74 34 5 96 1 63 
 45 13 89 0 78 49 
 67 79 60 61 17 56 
 8 18 88 31 86 6 
 33 5 76 86 6 72 
 90 31 42 59 11 48 
 62 56 4 54 72 18 
 65 56 20 24 18 7 
 2 76 55 74 63 25 
 13 8 96 5 85 50 
 77 65 73 52 38 75 
 56 46 25 2 98 58 
 39 20 70 86 3 74 
 95 40 48 32 13 60 
 87 67 56 23 36 98 
 32 48 70 19 28 95 
 76 71 98 96 78 60 
 73 92 8 86 53 20 
 84 94 5 28 92 2 
 46 54 4 14 23 57 
 50 89 65 28 76 57 
 33 73 89 55 39 93 
 38 94 47 53 21 1 
 45 74 82 63 85 27 
 64 22 93 68 4 33 
 46 97 30 44 99 75 
 36 9 84 84 8 93 
 49 67 68 74 62 21 
 22 8 49 99 57 66 
 93 76 92 91 60 49 
 24 100 74 16 68 86 
 24 4 36 18 2 9 
 58 12 75 81 80 80 
 86 7 16 32 1 96 
 93 100 77 36 85 78 
 0 80 62 49 13 41 
 78 22 99 12 99 2 
 63 29 77 49 1 84 
 71 49 100 100 70 10 
 33 28 12 65 97 32 
 33 32 4 86 24 37 
 77 67 32 31 67 44 
 2 16 54 52 68 9 
 29 69 4 57 26 61 
 58 37 13 27 45 47 
 94 8 57 27 45 86 
 41 18 23 45 15 90 
 84 12 80 52 40 53 
 71 83 90 48 41 74 
 69 11 88 46 28 83 
 42 22 8 64 18 17 
 11 10 31 21 34 68 
 13 47 73 64 7 27 
 54 28 72 95 97 60 
 91 76 89 27 16 9 
 57 5 22 6 2 32 
 18 100 20 7 96 72 
 50 96 50 2 69 69 
 46 53 90 46 87 17 
 72 67 50 38 8 57 
 32 48 87 21 87 8 
 100 15 92 21 1 50 
 24 94 73 64 82 98 
 13 15 41 39 1 45 
 70 67 49 51 96 32 
 6 22 59 30 14 82 
 26 36 43 6 72 63 
 21 96 7 99 58 30 
 68 49 80 0 84 90 
 12 73 90 33 86 7 
 62 79 100 27 57 16 
 23 93 99 38 7 11 
 68 17 93 25 22 13 
 56 70 47 62 10 97 
 96 4 80 94 34 71 
 36 28 36 18 30 26 
 63 5 5 17 57 9 
 22 61 81 93 88 82 
 56 95 15 30 100 55 
 96 90 38 76 36 69 
 88 3 15 69 75 32 
 32 80 1 38 86 11 
 5 12 69 77 49 28 
 14 66 66 3 64 18 
 99 79 25 16 71 98 
 52 32 17 89 48 41 
 17 43 99 22 51 93 
 49 73 34 75 39 63 
 40 91 87 35 70 45 
 63 90 78 71 20 69 
 15 33 38 62 97 10 
 43 51 59 44 60 30 
 2 69 61 96 94 97 
 56 74 35 76 8 44 
 45 2 9 46 82 93 
 93 42 49 16 33 85 
 10 69 92 4 58 100 
 79 29 53 88 74 72 
 93 50 79 9 22 97 
 62 47 29 24 43 56 
 70 80 4 76 93 23 
 19 87 87 67 62 84 
 0 31 37 63 26 36 
 23 12 55 15 75 51 
 92 74 1 30 50 52 
 92 12 93 24 88 2 
 75 3 14 98 91 18 
 93 15 34 95 59 86 
 76 29 100 4 28 93 
 51 21 26 50 38 52 
 2 12 38 97 50 31 
 28 46 89 55 84 71 
 15 32 27 61 30 98 
 53 21 68 33 55 80 
 85 14 80 33 41 67 
 11 57 38 24 34 34 
 45 100 74 15 77 96 
 58 58 49 40 93 81 
 76 75 9 50 50 95 
 68 59 50 57 77 8 
 27 54 12 41 11 89 
 92 60 88 20 4 55 
 99 24 24 85 96 67 
 31 49 13 93 65 65 
 92 47 16 17 17 34 
 2 76 97 27 28 57 
 46 42 73 20 8 64 
 94 71 85 69 16 87 
 79 18 79 98 51 55 
 4 65 86 5 72 90 
 53 95 62 79 86 86 
 46 19 39 52 82 69 
 60 91 15 30 36 97 
 60 88 98 30 20 25 
 86 23 18 57 92 79 
 49 90 31 0 15 9 
 44 85 69 22 73 95 
 55 60 45 68 6 72 
 95 22 13 65 50 13 
 47 99 60 22 75 71 
 17 43 36 56 28 8 
 49 5 59 45 32 71 
 35 86 96 70 6 21 
 87 19 54 31 55 93 
 68 77 11 28 49 91 
 51 1 77 46 24 33 
 6 35 92 38 12 57 
 96 59 61 32 50 22 
 25 33 78 44 12 74 
 37 31 41 30 13 99 
 19 31 59 41 57 11 
 40 6 88 47 67 82 
 16 67 86 56 51 73 
 90 54 81 57 41 21 
 23 37 53 58 90 9 
 26 61 53 48 91 83 
 97 35 45 77 65 47 
 42 19 3 2 22 93 
 75 83 32 13 77 31 
 33 82 12 39 46 60 
 60 35 21 25 9 84 
 90 30 60 95 94 8 
 97 71 32 41 28 77 
 22 59 76 70 41 57 
 34 76 10 20 77 35 
 5 33 17 14 63 61 
 14 14 67 68 60 26 
 94 73 94 16 31 80 
 88 60 13 12 37 15 
 0 43 93 29 58 42 
 21 18 92 99 49 69 
 88 3 2 66 77 28 
 51 99 99 22 86 87 
 14 65 83 48 35 16 
 96 68 48 86 92 11 
 70 38 98 35 16 54 
 52 24 20 75 33 33 
 80 53 69 37 91 19 
 90 85 98 9 26 64 
 74 40 20 43 30 100 
 58 33 66 29 79 23 
 82 51 71 14 36 47 
 18 33 92 20 98 37 
 26 47 3 83 46 66 
 85 95 88 93 79 83 
 39 14 29 45 62 59 
 63 33 66 94 35 82 
 90 25 85 98 57 81 
 30 9 64 47 55 66 
 49 13 95 96 21 28 
 81 3 87 3 54 18 
 60 70 11 85 76 32 
 83 91 15 11 20 27 
 57 35 69 87 50 58 
 34 92 33 73 99 42 
 99 97 92 91 23 90 
 92 46 46 98 40 73 
 56 62 63 29 31 6 
 69 95 5 29 28 25 
 10 18 89 88 93 60 
 64 33 64 100 71 10 
 95 32 85 61 41 73 
 63 9 43 0 59 16 
 50 29 36 47 38 6 
 27 45 10 43 90 78 
 29 60 83 28 31 2 
 43 4 38 46 51 54 
 30 97 58 58 27 57 
 23 59 8 78 27 24 
 3 80 16 83 84 47 
 48 42 14 84 71 20 
 54 43 39 100 92 99 
 78 51 5 4 91 9 
 16 70 52 65 47 29 
 52 68 32 15 41 67 
 1 17 57 18 94 54 
 65 75 10 1 91 83 
 54 42 3 7 94 64 
 90 97 82 73 12 46 
 46 45 77 18 29 86 
 86 8 57 34 43 31 
 23 50 46 78 82 52 
 57 41 8 35 78 53 
 49 19 20 47 10 81 
 100 60 96 10 50 9 
 57 41 70 62 56 100 
 12 3 18 24 30 59 
 66 90 78 56 96 13 
 90 72 27 33 32 78 
 47 83 49 10 96 32 
 6 75 38 99 47 33 
 13 40 57 53 54 100 
 66 97 65 34 80 10 
 76 93 15 24 88 55 
 3 27 16 8 37 17 
 78 90 26 44 93 59 
 0 22 78 60 89 99 
 91 60 7 95 39 25 
 48 56 39 62 43 55 
 48 5 71 51 100 54 
 98 63 74 39 16 95 
 23 72 80 47 9 43 
 79 43 2 23 50 21 
 80 30 71 92 81 21 
 39 49 53 66 74 4 
 49 65 48 41 15 66 
 87 76 17 51 40 91 
 53 28 63 47 93 25 
 18 46 12 99 27 33 
 30 70 88 19 48 87 
 87 14 76 35 15 40 
 63 2 30 43 1 94 
 62 35 31 40 8 7 
 17 52 17 53 9 3 
 5 16 81 80 7 28 
 38 59 100 32 95 94 
 4 73 28 32 10 36 
 80 66 14 18 34 35 
 30 31 45 77 53 85 
 19 46 46 88 50 6 
 14 93 2 8 51 21 
 39 55 20 11 94 78 
 39 6 79 13 61 41 
 27 8 88 34 74 56 
 28 43 62 67 34 3 
 74 89 23 93 89 93 
 26 50 91 42 13 97 
 51 99 46 21 92 12 
 46 56 22 33 36 85 
 29 16 22 0 64 18 
 61 85 17 97 76 14 
 49 68 65 60 46 85 
 93 41 20 30 41 87 
 29 38 2 28 13 52 
 43 68 23 9 56 100 
 47 65 25 86 25 78 
 27 29 59 47 84 95 
 99 28 99 87 22 23 
 86 39 83 67 31 36 
 49 4 81 13 95 84 
 20 60 88 64 6 64 
 16 47 46 32 3 52 
 75 22 64 32 9 16 
 39 46 57 77 60 96 
 46 11 85 39 43 87 
 73 81 43 28 9 65 
 95 28 62 62 31 10 
 94 67 89 78 95 28 
 70 82 56 92 42 41 
 66 2 20 47 47 33 
 28 6 93 98 98 13 
 53 6 79 47 4 17 
 30 61 69 62 76 59 
 13 80 80 47 74 39 
 28 28 81 94 73 46 
 82 49 35 44 65 65 
 4 33 84 6 43 49 
 60 40 36 93 87 92 
 83 20 15 86 81 83 
 22 50 97 97 16 70 
 24 6 70 22 35 77 
 97 81 70 8 99 86 
 23 69 58 50 78 64 
 0 54 18 73 21 58 
 32 59 38 70 50 28 
 13 91 71 69 20 14 
 92 90 22 27 93 52 
 76 68 81 62 73 47 
 72 30 64 10 54 33 
 92 68 14 90 81 61 
 53 83 90 82 89 34 
 8 25 71 78 74 91 
 90 24 1 10 32 61 
 6 18 36 3 6 41 
 15 15 91 23 9 17 
 27 64 8 27 10 88 
 34 14 20 25 6 36 
 85 2 89 35 28 53 
 40 60 83 28 57 90 
 59 16 49 24 57 59 
 16 27 90 74 86 69 
 28 62 64 81 20 15 
 65 43 100 8 82 19 
 51 79 43 89 14 91 
 37 61 18 71 38 17 
 40 33 20 100 42 61 
 88 62 8 78 21 4 
 33 69 46 28 73 75 
 44 7 22 43 11 26 
 18 41 59 83 38 17 
 100 95 99 22 87 16 
 15 65 54 6 24 33 
 31 49 43 34 83 66 
 36 60 37 83 46 72 
 13 11 69 67 1 18 
 12 7 12 22 42 29 
 60 18 54 0 66 92 
 36 26 51 71 49 96 
 22 36 92 22 32 36 
 86 5 2 27 71 51 
 100 99 56 49 58 45 
 7 78 95 27 45 78 
 54 72 3 1 11 63 
 97 68 66 56 90 37 
 74 82 81 43 27 70 
 9 78 49 47 99 86 
 4 54 42 50 91 39 
 34 33 18 46 73 54 
 31 88 29 60 96 1 
 89 87 96 81 5 50 
 60 96 21 66 70 65 
 27 56 63 23 17 23 
 94 30 89 46 51 71 
 60 1 2 88 52 37 
 68 95 13 27 91 30 
 13 16 98 70 13 82 
 33 82 13 49 46 35 
 97 49 25 36 79 80 
 53 23 61 58 72 78 
 10 11 49 83 66 9 
 9 99 94 76 47 80 
 75 90 68 97 68 100 
 75 96 29 80 66 60 
 12 44 34 1 59 37 
 49 43 80 40 13 30 
 41 80 63 29 70 13 
 22 37 23 93 19 17 
 49 97 37 30 60 75 
 98 88 99 62 55 73 
 21 36 89 61 18 66 
 0 82 49 61 83 37 
 90 78 33 46 60 56 
 80 27 93 15 25 19 
 48 2 41 72 29 46 
 27 11 88 22 34 100 
 57 48 71 91 18 62 
 82 96 47 95 98 66 
 36 96 46 100 31 25 
 39 94 94 58 2 34 
 30 41 83 37 73 15 
 98 74 83 57 36 46 
 49 76 11 61 48 75 
 60 90 47 46 79 39 
 7 1 6 18 80 4 
 27 44 43 2 31 62 
 76 31 79 20 15 94 
 8 75 95 71 57 77 
 15 76 14 4 31 23 
 71 88 18 93 13 11 
 3 85 90 18 13 41 
 25 15 31 20 5 97 
 22 11 83 89 2 71 
 80 27 17 66 73 80 
 23 6 88 24 8 57 
 68 76 62 7 36 4 
 32 82 42 8 73 88 
 77 1 23 71 82 84 
 16 61 10 26 71 21 
 77 70 54 32 65 60 
 67 61 1 2 50 11 
 68 75 66 76 69 64 
 42 31 46 31 2 79 
 15 95 18 47 99 85 
 73 92 82 0 48 34 
 82 86 42 54 78 37 
 32 2 68 62 81 43 
 44 41 78 87 51 26 
 39 27 83 15 53 98 
 12 42 33 79 64 63 
 52 90 18 81 27 99 
 55 85 33 90 23 42 
 6 10 33 25 27 52 
 77 11 31 81 72 39 
 44 60 10 51 88 98 
 31 14 61 60 3 41 
 22 68 14 17 1 36 
 57 41 56 61 33 85 
 98 19 36 100 5 86 
 48 48 49 33 9 3 
 65 12 97 97 58 86 
 72 53 6 20 18 83 
 55 87 59 90 36 96 
 51 55 22 10 47 46 
 63 58 34 36 89 93 
 35 47 42 26 81 39 
 24 70 28 38 8 24 
 54 18 14 46 90 56 
 97 23 16 52 30 8 
 99 39 57 20 77 78 
 77 74 84 68 42 53 
 21 49 36 73 48 50 
 100 58 28 40 92 77 
 80 41 36 61 78 80 
 92 15 97 24 40 22 
 5 59 9 82 72 86 
 63 100 75 55 92 38 
 91 17 21 36 49 48 
 0 47 54 56 100 83 
 5 46 36 28 68 24 
 83 39 16 79 23 70 
 18 81 80 3 11 70 
 52 99 5 35 81 100 
 38 9 25 96 48 51 
 85 87 55 30 56 50 
 30 94 45 50 47 38 
 38 96 83 47 50 86 
 79 31 43 44 11 29 
 44 81 90 3 58 97 
 51 91 86 60 23 42 
 67 50 72 6 42 40 
 88 3 59 82 9 38 
 20 63 68 84 83 31 
 37 11 37 16 64 77 
 35 66 81 55 29 38 
 70 15 83 32 65 43 
 96 23 90 1 33 93 
 95 17 82 96 96 23 
 30 63 86 99 97 92 
 16 68 95 17 18 91 
 73 8 66 7 2 95 
 40 62 61 57 14 80 
 92 92 99 22 63 93 
 86 67 24 38 17 86 
 97 41 10 35 63 60 
 100 22 12 2 91 93 
 8 36 89 89 30 47 
 28 12 68 75 61 77 
 14 40 67 84 62 7 
 5 6 29 27 51 60 
 99 6 60 97 58 26 
 61 34 47 0 53 37 
 39 60 24 9 74 52 
 90 51 51 35 45 43 
 22 61 48 2 25 42 
 76 97 34 74 68 50 
 60 24 25 49 14 90 
 17 83 93 9 61 46 
 4 41 38 94 68 80 
 83 24 34 49 43 47 
 48 16 26 19 95 72 
 34 27 64 37 6 59 
 58 26 68 84 97 23 
 5 53 29 14 62 58 
 7 29 88 58 41 25 
 25 96 88 82 61 42 
 81 29 41 55 68 73 
 67 27 59 58 77 88 
 47 24 20 27 12 77 
 38 28 65 60 69 64 
 44 35 55 48 18 49 
 11 83 10 11 9 18 
 1 44 36 45 24 45 
 97 42 98 8 4 9 
 25 56 32 86 1 25 
 72 9 57 49 81 96 
 75 98 44 10 8 4 
 45 98 51 39 74 53 
 70 65 67 89 65 42 
 92 90 49 98 88 14 
 32 46 76 8 43 22 
 19 46 69 68 35 66 
 68 58 37 33 77 57 
 92 45 49 27 7 76 
 32 51 83 82 54 53 
 0 100 57 32 33 52 
 82 60 36 12 19 36 
 74 63 15 79 38 24 
 21 9 69 22 65 50 
 6 75 74 38 87 33 
 17 94 21 3 73 24 
 47 4 27 93 19 67 
 86 56 19 44 4 80 
 36 19 37 31 19 3 
 87 81 40 5 76 99 
 79 42 5 76 55 8 
 31 55 23 43 29 12 
 68 29 56 64 7 60 
 7 44 27 2 58 24 
 72 100 92 21 23 46 
 16 71 62 53 48 4 
 66 63 88 10 43 43 
 56 22 36 62 6 1 
 7 35 99 70 38 25 
 52 64 60 66 34 41 
 32 19 31 36 1 20 
 56 93 53 28 23 57 
 86 34 51 60 23 38 
 31 94 83 54 26 93 
 46 54 9 11 9 13 
 39 46 91 52 77 66 
 61 57 12 97 67 70 
 36 47 29 9 24 98 
 77 42 50 54 99 60 
 60 65 76 74 51 99 
 6 34 93 28 45 5 
 49 16 74 68 69 45 
 95 14 59 71 37 86 
 56 37 100 0 5 79 
 70 61 39 10 45 10 
 7 76 70 82 35 12 
 4 39 69 99 1 68 
 48 18 44 18 60 44 
 92 67 3 77 15 57 
 27 34 80 27 76 90 
 88 89 8 4 88 57 
 5 12 88 97 52 21 
 97 8 5 91 1 71 
 17 38 10 12 53 42 
 86 6 53 93 92 46 
 75 64 57 40 83 39 
 9 32 10 89 66 24 
 60 16 45 86 71 71 
 67 37 20 56 18 91 
 82 13 66 30 17 28 
 67 17 12 29 66 10 
 47 23 44 75 96 48 
 92 71 62 74 81 9 
 36 48 4 46 72 7 
 51 23 97 39 6 9 
 24 45 15 52 88 69 
 28 10 85 34 52 61 
 29 80 13 49 100 17 
 86 91 8 98 74 85 
 42 36 92 39 25 53 
 51 84 51 85 91 69 
 21 48 51 6 55 83 
 38 73 9 46 64 63 
 90 50 8 5 41 17 
 11 76 1 23 1 6 
 88 10 39 49 38 49 
 90 42 100 39 57 5 
 0 97 61 75 28 86 
 3 91 58 20 77 33 
 2 76 22 68 77 17 
 71 47 55 49 21 99 
 99 56 20 41 27 88 
 15 55 6 12 49 21 
 38 6 23 71 42 25 
 30 36 3 89 77 56 
 87 44 97 34 82 37 
 64 88 79 56 17 1 
 58 84 11 1 64 5 
 89 89 67 17 5 50 
 87 98 83 33 56 68 
 49 77 27 98 15 49 
 82 9 56 56 59 7 
 61 29 45 17 86 22 
 58 30 9 17 64 47 
 9 98 46 36 49 73 
 86 73 19 2 64 96 
 96 28 34 29 76 45 
 94 18 54 22 94 33 
 87 10 12 65 22 36 
 37 98 29 32 80 59 
 24 99 77 35 4 46 
 74 74 95 1 75 35 
 35 46 52 19 87 74 
 70 48 99 7 57 7 
 23 76 52 42 95 15 
 62 7 88 54 18 33 
 6 6 7 39 43 88 
 31 67 15 86 84 93 
 30 72 3 43 25 68 
 70 96 78 54 83 60 
 32 79 97 0 75 56 
 54 73 45 91 51 97 
 3 34 81 96 8 62 
 30 74 96 51 39 97 
 33 76 95 65 36 24 
 71 59 71 44 6 77 
 82 13 54 92 71 28 
 87 41 72 8 93 79 
 49 20 42 8 57 4 
 60 15 92 13 4 26 
 76 59 55 21 98 54 
 28 1 63 51 22 60 
 58 88 12 55 99 9 
 88 27 69 90 63 62 
 95 38 47 40 92 83 
 99 79 15 37 80 6 
 42 44 87 60 39 90 
 14 81 19 95 17 58 
 58 60 15 18 71 88 
 20 15 12 60 21 1 
 2 71 15 43 59 17 
 11 64 13 42 100 83 
 93 20 16 5 80 96 
 79 66 84 58 58 75 
 71 55 22 46 69 45 
 38 70 2 84 70 30 
 72 31 52 95 28 99 
 72 96 66 3 51 30 
