100 
 88 92 27 9 49 2 
 94 27 83 80 97 11 
 42 84 10 54 55 14 
 13 54 24 15 89 83 
 28 93 64 43 48 84 
 88 1 58 46 18 23 
 77 75 62 17 94 0 
 27 68 80 54 3 5 
 60 68 90 27 100 28 
 33 71 48 35 81 23 
 6 35 87 28 89 80 
 83 45 39 22 82 71 
 21 36 89 78 59 99 
 86 94 49 16 76 68 
 9 14 36 33 98 8 
 75 38 64 56 48 41 
 58 97 19 34 67 3 
 15 9 11 31 86 12 
 53 5 3 77 33 11 
 28 25 39 37 62 28 
 23 92 1 100 99 85 
 22 14 26 70 18 73 
 54 96 90 49 36 81 
 71 13 53 27 0 91 
 17 56 20 29 57 64 
 98 58 31 10 77 85 
 49 46 71 92 24 1 
 92 82 58 39 52 3 
 51 52 48 31 79 47 
 46 75 49 49 70 97 
 6 4 3 82 79 92 
 14 72 45 23 24 100 
 7 46 97 22 56 32 
 8 2 18 65 52 31 
 46 99 36 45 74 15 
 57 56 46 79 42 12 
 12 13 65 69 32 21 
 43 21 61 44 56 61 
 52 71 53 99 26 14 
 82 31 65 37 11 73 
 27 68 91 0 40 26 
 85 44 85 37 3 77 
 80 93 72 39 93 100 
 29 43 29 82 30 96 
 47 14 39 92 96 93 
 41 39 19 52 87 66 
 91 57 24 68 38 100 
 36 18 17 2 38 10 
 92 70 39 62 91 1 
 37 52 76 90 52 98 
 14 18 51 68 77 95 
 90 34 67 31 23 54 
 10 40 82 56 36 36 
 34 63 99 14 80 44 
 95 68 73 60 50 87 
 40 14 27 31 53 84 
 40 49 19 56 77 80 
 17 40 0 11 34 87 
 94 22 91 52 50 9 
 23 68 30 95 98 68 
 19 97 92 41 26 4 
 68 26 7 21 60 23 
 21 97 72 95 83 95 
 71 93 89 13 93 97 
 85 11 37 2 50 65 
 65 31 70 88 81 18 
 65 55 12 35 55 57 
 61 6 21 30 59 88 
 47 84 1 45 10 11 
 36 49 87 45 2 99 
 81 38 79 42 73 5 
 73 8 86 33 28 34 
 31 23 13 45 84 70 
 36 84 81 54 56 26 
 11 0 79 50 2 71 
 42 49 52 29 83 11 
 47 24 1 35 85 47 
 56 20 98 69 58 30 
 57 24 86 10 36 19 
 90 42 51 44 30 89 
 96 67 80 87 91 6 
 66 46 83 61 64 17 
 92 71 26 93 63 24 
 60 84 1 45 26 52 
 52 7 87 40 24 2 
 9 53 46 93 14 18 
 35 71 79 13 47 2 
 37 35 53 7 89 31 
 10 9 49 92 82 95 
 15 52 7 75 45 19 
 45 3 20 85 34 79 
 0 70 73 83 82 70 
 78 43 48 59 90 68 
 69 36 4 17 16 72 
 18 43 4 90 54 74 
 4 40 84 2 43 90 
 48 88 44 15 100 20 
 7 96 69 41 16 10 
 63 60 54 18 1 81 
 98 44 11 70 4 45 
 82 61 44 63 94 68 
 88 64 14 63 96 96 
 30 81 78 42 13 51 
 82 71 82 82 86 96 
 44 14 29 46 65 29 
 34 99 1 8 39 85 
 97 54 48 57 84 5 
 29 44 87 50 70 0 
 14 52 2 12 40 65 
 95 18 35 37 20 61 
 31 36 1 4 90 68 
 20 21 29 42 93 42 
 67 98 100 74 9 94 
 74 69 19 43 47 10 
 91 6 74 3 84 31 
 47 23 23 37 81 2 
 29 40 32 21 92 21 
 97 95 35 23 60 97 
 86 88 89 52 23 35 
 83 90 27 73 49 51 
 30 94 8 93 85 87 
 84 40 27 86 4 95 
 7 88 19 54 1 78 
 88 14 80 60 57 85 
 94 2 73 14 0 46 
 18 21 19 35 11 78 
 69 9 23 7 54 67 
 43 62 88 2 86 7 
 27 62 42 16 42 89 
 94 68 85 61 56 6 
 75 33 21 44 84 3 
 62 29 26 85 100 3 
 41 37 65 93 79 9 
 67 76 70 66 2 33 
 90 49 9 48 4 29 
 24 65 53 98 94 63 
 84 33 20 87 54 34 
 42 29 89 71 8 97 
 63 7 55 99 56 18 
 46 18 58 56 33 40 
 5 68 64 37 22 71 
 83 52 46 0 20 66 
 5 24 87 70 13 20 
 54 79 71 75 53 32 
 98 48 81 66 23 33 
 51 51 80 29 67 86 
 68 38 11 13 74 20 
 3 73 53 90 21 42 
 56 91 26 77 21 33 
 99 14 3 25 28 42 
 54 86 41 2 40 73 
 49 24 4 6 51 45 
 51 12 28 100 50 58 
 88 11 19 59 73 38 
 69 22 89 86 41 59 
 28 54 78 65 53 62 
 65 57 54 63 3 90 
 98 3 91 42 82 2 
 18 20 0 62 63 58 
 29 66 43 12 87 24 
 61 30 54 64 77 13 
 100 53 28 6 29 91 
 93 28 69 38 61 7 
 55 7 9 48 84 26 
 57 92 82 19 100 100 
 56 95 88 27 82 100 
 45 6 100 23 12 29 
 52 2 98 21 62 38 
 17 7 68 91 33 20 
 35 87 15 100 28 60 
 38 78 85 4 34 69 
 91 99 47 19 41 30 
 98 52 24 85 7 88 
 74 82 71 27 58 77 
 52 49 70 12 21 66 
 62 0 64 47 9 68 
 89 61 11 84 41 15 
 81 56 23 29 43 11 
 84 14 55 83 41 17 
 63 65 25 40 46 35 
 35 36 21 39 25 23 
 6 59 22 22 4 13 
 100 58 28 39 96 19 
 6 16 100 33 91 47 
 17 40 38 81 10 31 
 82 5 94 18 3 55 
 34 42 14 99 50 57 
 75 74 12 31 20 78 
 61 24 84 78 73 41 
 96 99 72 47 68 81 
 81 100 31 80 50 52 
 78 40 19 5 63 64 
 0 37 89 38 22 83 
 76 97 33 86 34 67 
 63 72 31 91 96 95 
 32 69 54 15 50 8 
 28 47 24 5 92 54 
 13 5 47 78 29 8 
 83 70 59 74 25 48 
 30 95 32 11 61 78 
 25 46 40 21 20 68 
 92 17 21 24 44 85 
 55 30 22 56 79 12 
 47 95 1 23 100 90 
 81 62 99 40 77 40 
 88 67 24 44 70 38 
 12 53 18 4 95 28 
 10 93 9 29 43 65 
 35 24 58 47 37 0 
 60 67 72 87 72 40 
 6 86 18 64 5 12 
 3 83 92 100 4 59 
 76 77 99 59 88 51 
 89 15 100 25 92 74 
 78 35 24 49 72 70 
 37 82 77 89 44 12 
 69 94 96 87 74 57 
 38 98 38 83 12 69 
 75 92 35 5 24 43 
 28 52 98 100 83 40 
 62 40 16 37 98 38 
 68 38 21 51 8 53 
 52 34 12 99 52 60 
 41 30 7 33 77 72 
 23 83 48 95 11 87 
 29 9 89 60 0 26 
 96 74 1 73 56 14 
 1 9 82 87 99 63 
 32 70 23 16 41 54 
 64 95 83 60 46 33 
 34 58 5 38 74 21 
 61 21 97 18 73 30 
 78 89 54 26 80 3 
 28 74 25 47 34 64 
 24 33 28 32 100 82 
 75 68 82 34 39 19 
 47 76 55 55 86 94 
 96 31 28 73 20 44 
 11 6 23 76 38 45 
 55 23 6 55 71 60 
 47 71 85 39 68 11 
 59 18 78 70 66 68 
 38 67 26 0 3 12 
 75 73 75 90 77 12 
 58 67 33 7 77 28 
 88 10 32 10 43 6 
 69 68 29 14 75 42 
 20 80 52 8 5 22 
 72 22 12 16 86 48 
 15 75 92 77 4 10 
 8 7 69 32 86 18 
 54 79 95 12 92 98 
 53 73 52 56 77 96 
 81 2 14 83 40 55 
 58 25 8 8 66 96 
 49 11 48 20 77 55 
 55 50 9 3 9 48 
 49 93 30 47 90 35 
 69 13 43 89 22 72 
 96 3 0 48 25 13 
 24 69 63 60 97 97 
 8 7 29 21 19 91 
 70 57 90 82 87 95 
 96 21 75 37 57 74 
 29 82 100 38 48 20 
 80 19 7 100 48 37 
 47 10 14 72 24 62 
 9 2 80 9 79 57 
 53 75 85 51 71 56 
 28 47 70 52 34 2 
 69 58 92 4 41 19 
 11 22 10 93 1 37 
 56 27 14 17 21 3 
 32 21 26 35 46 100 
 95 24 68 37 9 20 
 12 61 83 87 74 12 
 48 0 28 29 16 43 
 32 65 42 79 45 90 
 88 18 28 78 8 23 
 98 27 74 12 63 39 
 18 80 10 89 77 11 
 14 55 56 96 67 6 
 83 74 53 36 81 81 
 88 1 16 49 61 82 
 68 33 72 31 69 8 
 69 6 51 40 62 21 
 66 9 67 96 55 17 
 13 54 69 45 62 72 
 46 4 95 9 5 53 
 39 2 6 87 27 65 
 89 81 71 29 98 1 
 69 20 23 54 87 11 
 76 72 1 75 25 28 
 0 23 92 43 3 43 
 82 31 36 12 22 95 
 97 72 85 2 49 61 
 75 88 10 98 80 89 
 52 22 33 50 11 27 
 13 92 32 9 22 56 
 46 27 72 85 93 39 
 15 96 98 97 58 71 
 23 47 77 31 42 82 
 85 48 47 37 30 33 
 77 60 96 25 94 35 
 34 43 96 8 31 85 
 7 25 18 5 62 38 
 59 81 52 28 41 23 
 92 43 68 35 36 61 
 7 79 24 84 97 40 
 73 73 13 29 23 0 
 72 41 98 34 5 98 
 42 36 20 16 95 79 
 58 83 29 32 6 76 
 7 53 24 5 100 1 
 8 93 75 58 84 44 
 48 96 56 81 84 52 
 16 24 29 33 8 90 
 57 34 91 56 25 71 
 64 3 19 22 54 44 
 79 49 25 77 72 45 
 67 1 49 35 38 50 
 26 3 30 42 39 98 
 45 59 66 17 74 2 
 50 18 2 6 24 29 
 19 85 4 31 54 71 
 61 41 33 6 56 75 
 24 16 92 72 0 96 
 20 7 68 53 78 15 
 11 48 6 55 36 4 
 95 37 78 24 14 29 
 83 24 69 10 94 40 
 34 72 81 28 93 88 
 16 6 45 53 35 57 
 16 96 95 48 28 95 
 53 69 58 73 90 68 
 8 76 61 18 4 38 
 6 96 77 96 66 89 
 65 2 3 76 12 14 
 21 11 49 66 55 24 
 39 81 14 12 95 98 
 97 35 1 82 97 47 
 17 36 67 75 30 15 
 86 86 14 90 69 43 
 43 41 96 0 65 25 
 2 68 93 41 74 45 
 30 74 64 69 41 28 
 21 66 57 7 58 8 
 26 10 87 3 8 94 
 70 77 38 7 70 21 
 20 14 58 7 77 4 
 69 29 41 8 53 86 
 79 19 21 61 28 70 
 23 1 1 80 12 69 
 36 75 37 94 31 51 
 6 99 90 73 86 4 
 22 7 4 25 30 6 
 95 15 35 97 86 87 
 92 30 92 56 16 1 
 43 53 54 81 34 18 
 1 77 63 32 3 98 
 20 65 0 57 50 34 
 8 38 100 26 3 4 
 79 10 71 12 67 70 
 51 65 46 73 2 14 
 85 18 12 60 16 44 
 26 94 82 14 38 19 
 97 11 70 9 95 50 
 95 45 11 45 3 76 
 64 37 2 40 28 45 
 86 36 37 75 98 13 
 40 95 33 78 91 58 
 62 36 44 37 32 51 
 85 23 88 53 63 47 
 34 3 25 28 82 96 
 41 20 72 4 62 32 
 64 56 67 64 9 12 
 60 65 43 34 7 25 
 57 0 82 62 1 16 
 18 19 54 56 73 54 
 76 83 47 94 20 97 
 1 89 95 80 16 13 
 8 90 88 31 84 91 
 36 50 96 16 100 40 
 95 3 34 29 66 13 
 47 57 2 58 16 8 
 93 8 50 1 1 80 
 55 51 99 51 31 17 
 94 82 90 92 20 2 
 96 21 96 52 15 87 
 79 81 8 36 88 7 
 32 89 58 47 26 98 
 18 90 88 98 77 23 
 63 5 82 58 97 42 
 82 5 68 2 50 82 
 0 21 64 16 83 30 
 82 78 50 35 77 49 
 35 29 12 41 75 41 
 49 50 3 80 98 34 
 3 59 17 32 80 38 
 8 9 89 58 3 7 
 90 17 3 97 39 57 
 37 4 2 8 63 47 
 89 78 75 10 88 60 
 5 13 97 31 38 43 
 4 49 84 94 85 19 
 96 19 40 40 84 25 
 91 42 53 31 70 80 
 39 14 4 69 43 68 
 2 48 13 29 72 12 
 87 67 97 79 31 98 
 53 68 34 62 21 0 
 18 99 12 66 73 34 
 26 39 10 15 22 58 
 95 84 1 66 16 11 
 11 88 3 57 72 9 
 77 23 21 41 94 39 
 48 21 67 100 48 19 
 26 17 56 92 96 82 
 89 70 25 46 66 92 
 90 23 90 65 3 6 
 37 12 11 66 87 71 
 39 66 85 61 52 67 
 89 9 77 23 69 74 
 90 58 18 83 52 39 
 68 58 4 20 86 81 
 100 43 31 3 99 33 
 8 45 36 42 78 93 
 8 1 64 18 0 68 
 19 75 2 13 17 69 
 54 47 9 61 93 83 
 16 60 36 69 99 61 
 98 63 43 89 34 37 
 20 11 93 60 49 29 
 88 55 12 24 94 78 
 31 81 79 15 65 62 
 15 40 11 84 77 41 
 35 5 81 28 8 74 
 10 4 98 57 46 5 
 27 13 3 50 6 21 
 62 98 46 35 23 55 
 38 45 3 92 26 30 
 90 21 7 66 53 11 
 91 83 63 7 7 90 
 12 36 15 41 38 16 
 16 99 68 0 89 49 
 44 43 77 78 89 2 
 8 59 38 63 29 38 
 25 83 30 53 39 87 
 88 72 96 45 28 35 
 66 86 76 86 87 51 
 53 48 86 75 83 37 
 72 1 52 51 31 70 
 66 9 14 62 29 10 
 27 31 52 84 71 100 
 54 91 69 3 59 50 
 36 46 57 50 34 43 
 24 79 92 38 71 39 
 51 96 7 57 54 29 
 27 23 28 84 96 92 
 32 77 29 88 22 20 
 11 74 100 18 83 12 
 19 89 0 1 21 7 
 53 75 33 25 71 86 
 33 32 31 65 5 22 
 55 46 46 38 32 95 
 77 74 3 29 87 56 
 56 72 64 64 86 62 
 34 54 5 69 96 34 
 60 32 31 74 60 12 
 78 48 24 73 27 41 
 64 66 82 25 23 38 
 90 55 34 8 44 64 
 14 11 33 75 82 53 
 1 85 69 22 52 93 
 21 24 74 42 62 33 
 6 14 95 100 70 28 
 21 18 95 16 48 45 
 26 19 30 66 75 49 
 1 0 56 64 43 73 
 46 27 58 3 43 45 
 27 71 60 76 79 72 
 30 85 43 72 66 16 
 55 57 98 42 15 68 
 78 49 9 29 68 14 
